Código;nombre;precio
POLI0078;PLANCHA POLICARBONATO ONDULADA TRASP O/ZINC 0,7 MM 0,81X 3,66 MT (PC102501);16323
POLI0080;PLANCHA POLICARBONATO ONDULADA BRONCE O/ZINC 0,7 MM 0,81X 3,66 MT (PC102505);16323
POLI0082;PLANCHA POLICARBONATO ONDULADA OPAL O/ZINC 0,7 MM 0,81X 3,66 MT (PC102504);16323
POLI0084;PLANCHA POLICARBONATO 5V TRASPARENTE 0,7 MM X 0,89 X 2,0 MT (PC152101);9305
POLI0086;PLANCHA POLICARBONATO 5V BRONCE 0,7 MM X 0,89 X 2,0 MT (PC152105);9305
POLI0088;PLANCHA POLICARBONATO 5V OPAL 0,7 MM X 0,89 X 2,0 MT (PC152104);9305
POLI0090;PLANCHA POLICARBONATO 5V TRASPARENTE 0,7 MM X 0,89 X 2,5 MT (PC152201);11604
POLI0092;PLANCHA POLICARBONATO 5V BRONCE 0,7 MM X 0,89 X 2,5 MT (PC152205);11604
POLI0094;PLANCHA POLICARBONATO 5V OPAL 0,7 MM X 0,89 X 2,5 MT (PC152204);11604
POLI0096;PLANCHA POLICARBONATO 5V TRASPARENTE 0,7 MM X 0,89 X 3,0 MT (PC152301);13661
POLI0098;PLANCHA POLICARBONATO 5V OPAL 0,7 MM X 0,89 X 3,0 MT (PC152304);13661
POLI0100;PLANCHA POLICARBONATO 5V BRONCE 0,7 MM X 0,89 X 3,0 MT (PC152305);13661
POLI0104;TOPES P/ PLANCHA  POLICARBONATO ONDA ZINC BOLSA 15 UN (MT1209966)(E20);2287
PORC0002;(CD) PORC BEIGE 60X60 (LIGH BROWN)(1.44 M2 CJ) P-32 IMP CERANOSA (GC6001);19670
PORC0003;(CD) PORC PULIDO MADERA BTE 60X60 (1,44 M2 CJA)  P-34 IMP. VICERAMICA (PMT608);15710
PORC0004;(CD) PORC PULIDO MARMOLADO GRIS 60X60 (1.44 M2 CJ)P-34 IMP VICERAMICA(P196628);16780
PORC0006;PORC PULIDO MARM BCO/GRIS BRILLANTE 60X60(1.44 M2CJ)P-34 IMP VICERAMICA(P20601);15700
PORC0009;(CD) PORC PULIDO BEIGE MARM 60X60 (1,44 M2 CJA)  P-34 IMP. VICERAMICA (660157);15700
PORC0011;(CD) PORC PULIDO BEIGE RUSTICO 60X60 (1,44 M2 CJA) P-34 IMP. VICERAMICA (68315);15700
PORC0040;(CD) PORC PULIDO BLANCO BTE 60X60 (1,44 M2 CJA)  (P-40) IMP. POLISHED (R01);17460
PORC0041;(CD) PORC SUPER NEGRO BTE 60X60 (1,44 M2 CJA)  (P-40)  IMP. POLISHED (AE5);17460
PORC0042;PORC PULIDO 60X60 MARMOLADO BEIGE  60X60 VICERAMICA (1,44 M2 CJA)(P20602);16780
PORC0044;PORC RUSTICO MATTE PIEDRA GRIS 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (A62087);16978
PORC0046;PORC RUSTICO MATTE BEIGE C/VETAS 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (68607);16978
PORC0048;PORC RUSTICO MATTE MADERA 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (JL6620H);16978
PORC0050;PORC RUSTICO MATTE MARMOLADO GRIS 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (R23810);16978
PORC0052;PORC RUSTICO MATTE CONGRETO GRIS 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (JL6610);16978
PORC0054;PORC RUSTICO MATTE GRAFITO C/VETAS BLANCA 60X60 (1.44 M2 CJ) P-32 IMP VISOURCE (A62067);16978
PREM0010;PILAR 15 X 15 X 3MT X 8 MM  5,94 KL (E40) PE300;8056
PREM0015;(CD) **PILAR 15 X 15 X 3.0 MT X 9.2 MM  7,46 KL (E40) PE1515;12116
PREM0025;(CD) PILAR 15 X 15 X 3.4 MT 8 MM  6,63 KL (E40) PE340;11247
PREM0030;PILAR 15 X 15 X 3,4 MT 9.2 MM  8,36 KL (E40) PI1515;14395
PREM0045;(CD) **CADENAS 15 X 20 4.5 MT X 8 MM  9,17 KL (E30) CE1520;12574
PREM0050;CADENAS 15 X20 4.5 MTS X 9.2 MM 11,5 KL (E30) CA1520;18582
PREM0065;(CD) **CADENAS 15 X 30 X 4.5 MT X 9.2 MM 12,1 KL  (E18) CA1530;20151
PREM0070;ESCALERILLA 4.0 MM X 5 MTS 1,35 KL (E24) ESCALE;3127
PRESE001;MEZCLA PARA ESTUCOS EXTERIORES PRESEC E01 -25KG  (680065)(E63);4340
PRESE003;MORTERO PRESEC H02 (H-20) -25KG (674484)(E63);3560
PRESE005;MEZCLA PARA ESTUCOS INTERIORES PRESEC I01 -25KG (674883)(E63);3759
PRESE007;MORTERO PARA PISO PRESEC P02 - 25KG (674691)(E63);4280
PRESE009;MEZCLA PARA ALBAÑILERIA PRESEC A01 - 25KG (674885)(E63);3930
PRO-KIT5;"PROMO KIT PARA CALEFACTOR AMESTI PLUS 5""  (KIT PLUS 5) (E1)";1
PRO-KIT6;"PROMO KIT PARA CALEFACTOR AMESTI PLUS 6"" ( KIT PLUS 6) (E1)";1
PRO-KITPELLET;PROMO KIT PARA CALEFACTOR AMESTI A PELLET INOX A MURO (02-26) (E1);1
PROMO-23865;(NO VENDER) REGALO KIT 2 BATERIA 18V 4AH + CARGADOR BOSCH(1600A015TC);2
PROMO-24028;(NO VENDER) MALETÍN X-LINE 103 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017395000);2
PROMO26292;SIN FLETE SACO CEMENTO BIO -BIO  25  KG.;3310
PROMO-EIN023;(NO VENDER) STARTER KIT 4,0 AH 18V 4,0AH PXC STARTER KIT 1  EINHELL (4512042);1
PUER0010;(CD) PUERTA TERCIADO BATIN/PINO 0.70 X 2 MT (E25);21260
PUER0015;PUERTA TERCIADO BATIN/PINO 0.75 X 2 MT (E10);25480
PUER0020;PUERTA TERCIADO BATIN/PINO 0.80 X 2 MT (E10);27670
PUER0021;PUERTA TERCIADO BATIN/PINO 0.85 X 2 MT (E10);27920
PUER0030;PUERTA TERCIADO BATIN/PINO 0.90 X 2 MT (E10);31350
PUER0065;PTA HDF 2 PANELES PRESTIGE/MARSELLA  PREP BLANCA. 70 X 2000 (E5) (1000029308);36030
PUER0070;PTA HDF 2 PANELES PRESTIGE/MARSELLA PREP. BLANCA 75 X 2000 (E5) (1000032386));41460
PUER0071;PTA HDF 2 PANELES PRESTIGE/MARSELLA PREP BLANCA. 80 X 2000 (E5) (1000017834);42410
PUER0072;PTA HDF 6 PANELES SINFONIA /BOSTONIA PREP. BLANCA 75 X 2000 (E5)(1000313761);39790
PUER0073;PTA HDF 6 PANELES SINFONIA /BOSTONIA PREP. BLANCA 80 X 2000 (E5) (10000308727));41830
PUER0074;PTA HDF 6 PANELES SINFONIA / BOSTONIA PREP. BLANCA 70 X 2000 (E5) (10000308726);35490
PUER0076;PUERTA DUAL TERCIADO 70X200 CON MARCO 30X70, BISAGRA Y PERFORACION IGAL;60450
PUER0077;PTA HDF MODELO AZAPA  PREP BLANCA. 70 X 2000 IGAL (E5);45512
PUER0078;PTA HDF MODELO AZAPA  PREP BLANCA. 75 X 2000 IGAL (E5);49650
PUER0110;PUERTA SOLIDA PINO OREGON TRANCURA 2 X 0,70 X 4.5 CM FORTALEZA  (E1);138460
PUER0111;PUERTA SOLIDA PINO OREGON TRANCURA 2 X 0,75 X 4.5 CM FORTALEZA (E1);149600
PUER0112;PUERTA SOLIDA PINO OREGON TRANCURA 2 X 0,80 X 4.5 CM FORTALEZA (E1);122170
PUER0113;PUERTA SOLIDA PINO OREGON TRANCURA 2 X0,90 X 4.5 CM FORTALEZA (E1);148708
PUER0114;PUERTA SOLIDA PINO OREGON TRANCURA 2 X 0,85 X4.5 CM FORTALEZA (E1);154780
PUER0140;PUERTA SOLIDA RADIATA ASTURIANA VIDRIO TEMPLADO CLEAR 2X0,80X 4.5 CM  BRAVO;122280
PUER0141;PUERTA SOLIDA RADIATA ASTURIANA VIDRIO TEMPLADO CLEAR  2X0,85X 4.5 CM  BRAVO;131020
PUER0142;PUERTA SOLIDA RADIATA ASTURIANA VIDRIO TEMPLADO CLEAR  2X0,90X 4.5 CM  BRAVO;138660
PUL0002;"PULIDORA 7""-9"" 1400W DEWALT(DWP849X-B2)";228540
QUIN0065;BARRA CORTINA CROMADA 12 MM X 1.50 MT LISO METALHSA (20000150) (E24);4570
QUIN0080;BARRA CORTINA CROMADA 12MM X 3.0 MT LISO METALHSA (20000300) (E24);8360
QUIN0095;BARRA CORTINA CROM BAÑO 3/4 ANG 075 X 175 LISO C/FL METALHSA (20051175)(E10);15300
QUIN0105;TOPE CORTINA CROMADO BARRA 12 MM METALHSA (20160001) (E100);160
RASC0031;MALLA RASCHEL VERDE 4,20 ANCHO 80% X ROLLO 100 MTS  (E1);176360
RASC0033;(CD) MALLA RACHEL MONOFILAMENTO CAFE,BEIGE,BCO 2.10  ANCHOXMT LINEAL (R-50 MTS);4570
RASC0038;MALLA RASCHEL NEGRO 80% 2,10 ANCHO X ROLLO 100 MT (MRACH80NEG)(E1);53947
RASC0040;BROCHE REDONDO P/ MALLA RASCHEL BOLSA 25 UN.  BROREDNE;3210
RASC0046;(CD) MALLA RASCHEL NEGRO 80% 4,20 ANCHO X ROLLO 5 MT (R-21 M2)(E9);10490
RASC0047;(CD) MALLA RASCHEL VERDE 80% 4,20 ANCHO X ROLLO 5 MT (R-21 M2);10490
RASC0048;(CD) MALLA RASCHEL NEGRO 80% 4,20 ANCHO X ROLLO 10 MT (R-42 M2);25660
RASC0049;(CD) MALLA RASCHEL VERDE 80% 4,20 ANCHO X ROLLO 10 MT (R-42 M2);29300
RASC0050;(CD) MALLA RASCHEL NEGRO 80% 4,20 ANCHO X ROLLO 20 MT (R-84 M2);37280
RASC0051;(CD) MALLA RASCHEL VERDE 80% 4,20 ANCHO X ROLLO 20 MT (R-84 M2);41390
RASC0054;(CD) MALLA RASCHEL VERDE/BLANCO 80% 4,20 ANCHO X ROLLO 20 MT (R-84 M2);56410
RASC0055;(CD) MALLA RASCHEL BEIGE 90% REFORZADA 4,20 ANCHO X ROLLO 5 MT (R-21 M2)(E9);21190
RASC0056;(CD) MALLA RASCHEL BEIGE 90% REFORZADA 4,20 ANCHO X ROLLO 10 MT (R-42 M2);36640
RASC0057;(CD) MALLA RASCHEL BEIGE 90% REFORZADA 4,20 ANCHO X ROLLO 20 MT (R-84 M2);71650
RASC0061;TOLDO VELA MALLA SOMBRA TRIAN 3X3X3 BEIGE 120GR S/ANCLAJE (E6)(VT 3X3X3-120BE);16700
RASC0062;TOLDO VELA MALLA SOMBRA TRIAN 5X5X5M BEIGE 120GR S/ANCLAJE (E6)(VT 5X5X5-120BE);23810
RASC0063;TOLDO VELA MALLA SOMBRA TRIAN. 3X3X3 MOCHA 120GR S/ANCLAJE (E6) (VT 3X3X3-120MO);16700
RASC0064;TOLDO VELA MALLA SOMBRA TRIAN. 5X5X5 MOCHA 120GR S/ANCLAJE (E6)(VT 5X5X5-120MO);23810
RASC0065;KIT DE ANCLAJE ACCESORIOS PARA VELA TRIANGULO (KIT-10X4)(E1);4460
REC0006;"ESMERIL/RECTIFICADOR 1.1/2"" 38MM 450W DEWALT(DWE4887-B2)";191250
RED001;SOLDADORA MIG MIG-120P+M/SOLDAR FOTOSENSIBLE+6ACC Y 1/2KG A/MIG 1MM REDBO;94030
RED003;SOLDADORA MIG MIG-120P+M/SOLDAR VISOR ALZABLE+6ACC Y 1/2KG A/MIG 1MM REDBO;78360
RED005;SOLDADORA MMA-120 ARCO MANUAL+M/SOLDAR FOTOSENSIBLE Y 1KG ELECT.6011 3/32 REDBO;59800
REMA0002;REMACHE  POP CIEGO DOM M 3.2 X 8.0  CAJA 100 UN IMPORPER (7522210010001C)(E1);1080
REMA0042;REMACHE POP CIEGO DOM M4.8 X 18.0  CAJA 100 UN IMPORPER (7528510010001C)(E1);2990
RET-26290;SACO CEMENTO SAN JUAN 25  KG. (E64) - RETIRO EN PLANTA;3920
REV002;CJA 10PL REV MET AISL TERM-ACUS MAD 2TAB 16MMX383X3800 14,4MT2(DG-DB002)(E10);178950
REY00020;CUBREJUNTA PISO COLOR ORO 0.90 MTS;7220
REY00023;CUBREJUNTA PISO COLOR PLATA  0.90 MT;7220
RIEG0001;"SET 4 PZAS DE RIEGO Y ACOPLE P/ MANGUERA 1/2""  TEAK-IMPOVAR (4113821";3660
RIEG0018;"MAXI POP UP  DURA C/ASPERSOR 4""  (10420083)";14860
RIEG0165;ASPERSOR PLASTICO C/ ESPIGA PLASTICA (10420080);5200
RIEG0170;ASPERSOR PLASTICO C/ESPIGA METALICA DISPLAY (10420079);3864
RIEG0173;ESPIGA METETALICA  (189075);1890
RIEG0177;"TEMPORIZADOR DE RIEGO LLAVE JARDIN 3/4"" Y 1/2"" (189049)";12170
RIEG0190;"MANGUERA PARA RIEGO PLANA T/BOMBERO 2"" (51820) (E100)";1930
RIEG0191;"MANGUERA PARA RIEGO PLANA T/BOMBERO 3"" (51821) (E100)";2720
RIEG0192;"MANGUERA PARA RIEGO PLANA T/BOMBERO 4"" (51822) (E100)";2870
RO1000;RODILLO DOBLE VIBRADOR 650mm RL800DZ MOTOR KAMA 10HP DIESEL 3600gpm 30KN E.POWER;5871910
RO1500;RODILLO DOBLE VIBR 650mm RL800DZ MOTOR HONDA 13HP BENC P/E 3600gpm 30KN E.POWER;4983700
RO1600;RODILLO SIMPLE VIBR RL600B MOTOR HONDA 5,5, HP BENCINERO 2600GPM 22 KN E.POWER;2229550
ROCH0010;** (CD) CERAMICA GAVEA CINZA 33 X 57 ( 2.5 M2 CJA) ROCHAFORTE (E-48 CJ);17690
ROCH0011;(CD OFERTA ) CERAMICA ATLANTIS BRANCO 33 X 57 ( 2.5 M2 CJA) ROCHAFORTE (E48);14460
ROCH0016;** (CD) CERAMICA MADERA BEIGE BTE (4578) 45 X 45 ( 2.5 M2 CJA) ROCHAFORTE;8510
ROCH0017;** (CD) CERAMICA MADERA TRIANGULO BTE OSB (4575) 45X45 ( 2.5 M2 CJA) ROCHAFORTE;15360
ROCH0018;** (CD) CERAMICA MADERA CEREJEIRA 45 X 45 ( 2.5 M2 CJA) ROCHAFORTE;18010
ROCH0019;** (CD) CERAMICA MADERA IMBUIA 45 X 45 ( 2.5 M2 CJA) ROCHAFORTE (E-48);10730
ROCH0020;** (CD) CERAMICA PATNA BEIGE 45 X 45 ( 2.5 M2 CJA) ROCHAFORTE (E-48);13570
ROCH0021;** (CD) CERAMICA MADERA ROBLE OSB. (1730) 45 X 45 (2.5 M2 CJA) ROCHAFORTE (E48);18390
ROCH0029;** (CD) CERAMICA PIERRE45 X 45 ( 2.5 M2 CJA) ROCHAFORTE (E-48);10730
ROCH0081;** (CD) CERAMICA MADERA ENVEJECIDA HD 62X62 HD62028 (2.7 M2CJ) ROCHAFORTE(E30);19990
ROCH0088;** (CD) CER HD MADERA MIXTA BRILLANTE 62X62 HD 62024 2.7M2 CJA ROCHAFORTE (E30);20000
ROCH0100;** (CD) CERAMICA PIEDRA BEIGE HD (5757713) 57X57 ( 3.3 M2 CJA) ROCHAFORTE (E48);23120
ROCHA002;(CD) CERAMICA HD MADERA TABLON BEIGE 5767319 VG 57X57(3,3M2 CJ) ROCHAFORTE (E48);26210
ROCHA003;(CD) CERAMICA URANO MARRON  57 X 57  ( 3,3 M2 CJA) ROCHAFORTE (E-48);29700
ROCHA020;(CD) CERAMICA HD MADERA MATE 62X62 (HD62025) (2.7 M2 CJA) ROCHAFORTE (E-30);27920
ROM0001;MARTILLO DEMOLEDOR 2100W HEX 28MM DEWALT(D25980-B2);2292840
ROME001;YESO CARTON ST 1200X2400X10MM GYPLAC ROMERAL (17,57.KG)(121164)(E70);6520
ROME003;YESO CARTON RH 1200X2400X12,5MM GYPLAC ROMERAL (26,06.kg)(121200)(E50);15700
ROME005;YESO CARTON ST 1200X2400X15MM GYPLAC ROMERAL (30,09.KG)(121285)(E40);10750
ROME007;YESO CARTON RH 1200X2400X15MM GYPLAC ROMERAL (31,53.KG)(121267)(E40);19350
ROME009;YESO CARTON ST ACUSTICA 1200X2400X10MM GYPLAC ROMERAL (23,04.kg)(259687)(E70);9000
ROME011;MASILLA BASE ROMERAL 25 KG (144115)(E50);15330
ROME013;YESO ESPUMA ROMERAL 25 KG (144194)(E60);5920
ROSI0004;ENCHUFE MACHO VOLANTE 10A 2P+T 250V NEGRO (ROSI) y/o(FANTON) (7680101);2260
ROSI0008;ENCHUFE MACHO VOLANTE 16A 2P+T 250V NEGRO (ROSI)y/o (FANTON) (7680111);2720
ROSI0014;ENCHUFE HEMBRA VOLANTE 10A/16A 2P+T 250V BLANCO FANTON/ROSI (7681110);5540
ROSI0016;ENCHUFE HEMBRA VOLANTE 10A/16A 2P+T 250V NEGRO (ROSI) y/o(FANTON) (7681111);3200
RPT65962;UNIDAD MOTRIZ BENCINERO SALDO;149760
RQT004;"DISCO CORTE DIAMANTE TURBO  ULTRA DELGADO 4 1/2"" FLOVI (RQT-004)(E1)";2920
RQT005;"DISCO DIAMANTADO SEGMENTADO 4 1/2"" FLOVI (RQT-005)(E1)";2936
RQT006;"DISCO DIAMANTADO CONTINUO  4 1/2"" FLOVI (RQT-006)(E1)";3020
RQT016;SET DE BROCAS CÓNICAS HELICOIDALES. 4-32MM, ESTUCHE ROJO (RQT-016)(E1);11465
RQT018;PRENSA CARPINTERO ANGULO 90° (RQT-018)(E1);2454
RQT022;RODILLERA PARA TRABAJO EN PISO INSTALACIÓN DE CERÁMICA FLOVI (RQT-022)(E1);7700
RQT028;VENTOSA  TRIPLE PARA VIDRIO 155 KG TOOLS (RQT-028)(E1);12885
RQT043;CAJA HTAS ARTICULADA METALICA NARANJA-NEGRA 5 BANDEJAS 21X53X22CM (RQT-043)(E1);26745
RQT049;"RUEDA NEUMATICA DE 10"" PARA CARRO  YEGUA CARGA 136 KG EJE 20MM (RQT-049)(E1)";8050
RQT054;JUEGO FRESAS PARA MADERA 12PZAS TOMA 1/4  ROUTER-TUPI-FRESAD FLOVI (RQT-054)(E1);13379
RQT107;"ESCUADRA MAGNETICA PARA SOLDAR 5""  CON  ANGULO 45°, 90° Y 135° (RQT-107)(E1)";5180
RQT111;BANQUILLO MECANICO CABALLETE 3TON PAR ALT 275MM-420MM FLOVI(RQT-111)(E1);23705
RQT112;BANQUILLO MECANICO CABALLETE 6TON PAR ALT 307MM-600MM FLOVI (RQT-112)(E1);42107
RQT116;"VENTOSA SIMPLE PARA ABOLLADURAS 4"" DIAMETRO (RQT-116)(E1)";4230
RQT144;JUEGO DE ESCUADRA COMBINADAS PLASTICAS PARA CARPINTERIA FLOVI (RQT-144)(E1);10940
RQT162;MESA BANCO DE TRABAJO PLEGABLE 60CM HASTA 150KG FLOVI (RQT-162)(E1);25074
RQT201;AMARRA PLASTICA BLANCA 2,5X100 BOLSA 100UN FLOVI (RQT-201)(E1);445
RQT203;AMARRA PLASTICA BLANCA 2,5X160 BOLSA 100UN FLOVI (RQT-203)(E1);770
RQT206;AMARRA PLASTICA BLANCA 4,8X300 BOLSA 100UN FLOVI (RQT-206)(E1);1875
RQT207;AMARRA PLASTICA BLANCA 4,8X400 BOLSA 100UN FLOVI (RQT-207)(E1);2535
RQT313;PISTOLA PARA TEXTURADO-MARMOLINA COPON ALUM 5LT +3BOQ 3,4,6MM FLOVI(RQT-313)(E1);24132
RQT517;DUCHA CUADRADA PLANA 20X20 CM CONEXION 1/2 + TUBO METALICO 30CM (RQT-517)(E1);7149
RQT600;KIT NIVELADOR DE CERAMICA/PORCELANATO REUTILIZABLES (50 UND) FLOVI (RQT-600)(E1);4350
RQT702;JGO DADOS TERRAJAS Y MACHOS 40PZAS(16TERR-16MACHOS-8 ACC)+ESTUCHE(RQT-702)(E1);17543
RQT707;MONOMANDO LAVAMANOS METALICO NEGRO + FLEXIBLES FLOVI (RQT-707)(E1);13655
RQT708;TAPON C/ REJILLA LAVAPLATO UTILITY (RQT-708)(E1);780
RQT718;"CAIMAN  TIPO C  PARA  SOLD. 11"" JIEWEI (RQT-718)(E1)";6490
RQT719;ENGRASADORA MANUAL DE  400 CC C/ FLEXIBLE GH400H-22 (RQT-719)(E1);8000
RQT722;JUEGO SET ACCESORIOS PARA DREMEL 145PZAS TOMA 3.2 MM (RQT-722)(E1);12168
RQT726;ALICATE TERMINAL CRIMPING FERRULE + 2000 FERRULES (RQT-726)(E1);19163
RQT746;KIT ACCESORIOS COMPRESOR 12PZAS MANGUERA ESPIRAL 9 MT TOMA 1/4 (RQT-746)(E1);13113
RQT749;MARTILLO CARPINTERO 29 MM 24 OZ MANGO DE FIBRA ANTIDESLIZANTE (RQT-749)(E1);4880
RQT812;JGO CHICHARRA C/CORONA 5PZAS 6X8,10X12,11X13,14X17,19X21MM FLOVI(RQT-812)(E1);18116
RQT814;"DISCO TRASLAPADO DE 41/2"" GRANO 80 MADERA FLOVI (RQT-712)(E5)";572
RQT816;"DISCO TRASLAPADO DE 41/2"" GRANO 80 METAL FLOVI (RQT-950)(E5)";640
RQT818;CINTURON PORTA HERRAMIENTAS FLOVI (RQT-821) (E5);10690
RQT820;SELLADOR RASPADOR DE SILICONA CON 5 ACCESORIOS FLOVI(RQT-033)(E5);1705
RQT822;BROCA C/TOPE PARA INSTALACION DE BISAGRAS(35MM X 80MM LARGO) FLOVI(RQT-059)(E5);4699
RQT824;BISAGRA RECTAS P/PUERTA DE GABINETE CIERRE SUAVE 35MM (1UND)FLOVI (RQT-523)(E5);605
RQT826;BISAGRA HIDRAULICA P/PUERTA GABINETE CIERRE 90° 10,5X4,4CM(2U)FLOVI(RQT-740)(E5);1130
RQT828;RIEL TELESCOPICO CORREDIZO 45MM X 450MM DE LARGO (2UND)FLOVI (RQT-032) (E5);4043
RQT830;TIRADOR DE MUEBLE TUBULAR INOXIDABLE 15CM -TOR A TOR 96MM FLOVI (RQT-524)(E5);438
RQT832;TIRADOR DE MUEBLE TUBULAR INOXIDABLE 20CM -TOR A TOR 128MM FLOVI (RQT-525)(E5);494
RQT834;PRENSA ESQUINERA PARA MADERA Y METAL 90° APERTURA 60MM FLOVI (RQT-585)(E5);10276
RQT836;"MEDIDOR REMARCADOR DE AGUA 1/2"" INCLUYE 2 CONECTORES 1/2"" FLOVI (RQT-725)(E5)";6343
SANT001;LADRILLO SANTIAGO 7  29X14X7,1CM  2,78KG  REND. 39 UND/M2 (E384);620
SANT003;LADRILLO SANTIAGOTE 9  32X15,4X9,4 CM  3,73 KG  REND. 31 UND/M2 (E277);1050
SANT005;LADRILLO FISCAL PRINCESA  29X 14 X 8 CM  2,60 KG  REND. 35 UND/M2 ( E344);460
SELL0005;SELLO P/PUERTA SUPERSELLO AL PISO GOMA C/TORN BLANCO 1 MT (1710100009050) (E20);5300
SELL0010;SELLO P/PUERTA SUPERSELLO  AL PISO GOMA C/TORN. CAFE 1 MT (1710100009150) (E20);4860
SELL0015;SELLO P/PUERTA SUPERSELLO AL PISO AUTOADHESIVO BLANCO 1 MT (1710100016050) (E50);4580
SELL0020;SELLO P/PUERTA SUPERSELLO AL PISO AUTOADHESIVO CAFE 1 MT (1710100016150)(E50);4580
SELL0023;SELLO P/PUERTA SUPERSELLO AL PISO FELPA AUTOADH CAFE 1 MT (1710100017150) (E10);7330
SELL0024;SELLO P/PUERTA SUPERSELLO AL PISO FELPA AUTOADH BLANCO 1 MT (1710100017050)(E10);7330
SELL0025;SELLO P/PUERTA SUPERSELLO DOBLE RODON GRIS 90 CMS (1710100019850) (E20);6760
SELL0030;"CINTA SELLO VENTANA DOBLE TIPO ""D"" BLANCO 6 MTS  (1710110018050) (E12)";7590
SGDA007;PROMOCION PUERTA EXTERIOR SINFONIA 80x2MT.;10890
SIDI0005;(CD) SIDING REVEST.M/AMERICANO 0,20 X 3,8 MTS BLCO UND DVP (2511100024050)(E24);6700
SIDI0010;SIDING REVEST.M/ AMERICANO 0,20 X 3,8 MTS BEIGE UN. DVP (2511100025100) (E24);7610
SIDI0015;TERMINAL SIDING 3,8 BLANCO DVP (2511100018050) (E1);5180
SIDI0020;TERMINAL SIDING 3,8 BEIGE DVP (2511100018100) (E1);17240
SIDI0025;"PERFIL ""J"" SIDING 1/2 X 3,8 M RIGIDO BLANCO DVP (2511100009050) (E1)";5180
SIDI0030;"PERFIL ""J"" SIDING 1/2 X 3,8 M RIGIDO BEIGE DVP  (2511100009100) (E1)";5180
SIDI0035;PERFIL COMIENZO - STARTER SIDING 3,8 M BLANCO/MIXTO DVP (2511100004050) (E1);6690
SIDI0040;ESQUINERO EXTERIOR SIDING TIRA 3 MTS BLANCO DVP (2511100030050) (E1);16890
SIDI0045;ESQUINERO EXTERIOR SIDING TIRA 3 MTS BEIGE DVP (2511100002100) (E1);15650
SIDI0050;ESQUINERO INTERIOR SIDING TIRA 3 MTS BLANCO DVP (2511100003050) (E1);10280
SIDI0055;ESQUINERO INTERIOR SIDING TIRA 3 MTS BEIGE DVP (2511100003100) (E1);13920
SIDI0060;PANEL ALERO PERFORADO 0.30 X 3.66 M BLANCO DVP  (2513100003050) (E1);18360
SIDI0062;PANEL ALERO SOLIDO 0.30 X 3.66 M BLANCO DVP 2513100004050 (E1);19450
SIDI0065;TAPACANTO SIDING 0.20 X 3.8 M BLANCO DVP 2513110002050) (E1);13130
SIDI0067;PERFIL CORTA GOTERA 3.8 MM BLANCO DVP (2511100006050) (E1);18700
SIDI0070;* * SIDING REVEST.M/ AMERICANO 0,20X3,8 MT CELESTE UN. DVP (2511100066624) (E24);10070
SIDI0075;ESQUINERO INTERIOR SIDING TIRA 3 MTS CELESTE DVP (2511100003650) (E1);13920
SIDI0080;ESQUINERO EXTERIOR SIDING TIRA 3 MTS CELESTE DVP (2511100068624) (E1);16570
SIDI0085;POLIC LISO 0.7MM TRASP.1.22 x MT LINEAL  DVP ROLLO 10 MTS.(3012120080060)(E1);19210
SIDI0090;PERFIL J 1/2 X 3/8 MT. RIGIDO CELESTE (2511100009650);5180
SIDI0095;TERMINAL SIDING 3,8 CELESTE DVP (2511100018650) (E1);8310
SIDI0100;ALERO LISTO P/PUERTA 4 MM 0.70 X 1.20 MTS TRASP. DVP (3012150029060) (E1);30910
SIDI0105;ALERO LISTO P/PUERTA 4 MM 0.70 X 1.20 MTS BRONCE DVP (3012150031420) (E1);40090
SIDI0120;SIDING REVEST.M/ AMERICANO 0,20 X 3,8 MTS NEGRO UN. DVP (2511110040888) (E24);11100
SIDI0125;ESQUINERO INTERIOR NEGRO TIRA 3 MT.;24890
SIDI0130;ESQUINERO EXTERIOR NEGRO TIRA 3 MT.;32820
SIDI0135;PERFIL J 1/2  X 3,8 MT NEGRO;10580
SIDI0186;"CINTA CUBRE CERCOS PARA PVC REJA 2"" 60 MTS NEGRO DVP (17101200001950)";20614
SIDI0188;"PERFIL ""F"" PVC CIELO PARA UNION TAPACAN CON ALEROS 3,8 MTS DVP (2511100007050)";4780
SIE0013;"SIERRA CIRCULAR 7.1/4"" 1800W DEWALT(DWE575K-B2C)";236316
SIE0015;"SIERRA CIRCULAR 7.1/4"" 1500W DEWALT(DWE5615-B2)";105802
SIE0024;"INGLETEADORA TELESCOPICA 12"" 1675W DEWALT (DWS780-B2)";951880
SIEC0004;SIERRA COPA A/R H10-16 1 1/16 - 17 MM STARRET(670103);5972
SIEC0028;SIERRA COPA A/R H01-76 1 7/16 - 37 MM STARRET(670137);8281
SIEC0042;SIERRA COPA A/R H02-14 2 1/4 - 57 MM STARRET(670120);12000
SIEC0046;SIERRA COPA A/R H02-38 2 3/8 - 60 MM STARRET(670121);11939
SIEC0050;SIERRA COPA A/R H02-58 2 5/8 - 67 MM STARRET(670143);13695
